test,predict
3.6432222219999995,3.488465
3.383777778,3.4974294
3.339777778,3.4469342
4.044,3.5026143
3.680888889,3.520307
3.424777778,3.2605743
3.466111111,3.2727404
3.470333333,3.1462743
3.522222222,3.1288137
3.398666667,3.1575491
3.265777778,3.2981243
3.177222222,3.3081725
3.268555556,3.3497517
3.263222222,3.465557
3.061888889,3.147066
3.212666667,3.1161206
3.219111111,2.9692273
3.1401111110000004,2.8978047
3.081222222,3.0152702
3.1951111110000006,2.9234123
3.164777778,2.7975063
3.287888889,2.8175495
3.361111111,2.8137128
