test,predict
3.594333333,3.7295384
3.756555556,3.5833242
3.578666667,3.4300761
3.8262222219999997,3.5566032
3.568,3.5349143
3.4548888889999994,3.300609
3.328888889,3.2910757
3.435555556,3.3831463
3.204111111,3.1347327
3.068444444,3.184339
3.132333333,3.244969
3.177444444,3.2432716
3.168111111,3.2218275
3.5284444439999993,3.2445927
3.7358888889999995,3.167047
3.756444444,3.2873454
3.478,3.2139943
3.491555556,3.3004792
2.904555556,3.1886322
2.812444444,3.1460454
2.623222222,3.0401073
2.786333333,3.0748327
2.687777778,3.081498
