test,predict
4.222,3.6822784
4.002444444,3.3228056
3.968111111,3.4848592
3.682666667,3.7516055
3.523333333,3.5488632
3.397777778,3.2519388
3.394666667,3.1588552
3.356888889,3.0954545
3.368555556,3.0074277
3.2877499999999995,3.0966465
3.325333333,3.119265
3.407888889,3.3931072
3.1891111109999994,3.3510225
3.146,3.5470486
3.026111111,3.238092
3.017888889,3.1803827
2.975,3.0855799
3.088555556,2.9853513
2.954666667,3.0129218
3.045555556,3.0108073
2.923111111,3.0835795
2.993111111,3.0816739
2.979,3.1309671
