test,predict
4.222,3.4044394
4.002444444,3.1848266
3.968111111,3.5921087
3.682666667,3.5354774
3.523333333,3.3519154
3.397777778,3.0883064
3.394666667,3.038644
3.356888889,3.0718873
3.368555556,3.0159063
3.2877499999999995,3.099242
3.325333333,3.0949233
3.407888889,3.3272495
3.1891111109999994,3.3606887
3.146,3.5240324
3.026111111,3.2206564
3.017888889,3.0890453
2.975,3.1519194
3.088555556,3.173317
2.954666667,3.2036002
3.045555556,3.0540955
2.923111111,3.0805376
2.993111111,3.105627
2.979,3.1416743
