test,predict
3.734555556,3.9294906
3.671111111,3.8323162
3.699111111,3.6887376
3.3363333330000002,3.6503975
3.146777778,3.4308157
3.118444444,3.1294038
3.182444444,2.9680674
3.117555556,3.0313847
3.013111111,3.0910804
2.955,3.2082732
3.040888889,3.0107565
2.963111111,3.0030308
3.143555556,2.9517984
3.1022222219999995,3.0149453
3.076444444,3.1775503
3.000555556,3.2290826
2.923888889,3.0556252
3.022666667,3.0668938
3.02,3.0954013
3.118222222,3.2140455
3.019666667,3.0077443
3.158,2.9603567
3.036444444,2.8953626
