test,predict
3.734555556,3.8357208
3.671111111,3.782675
3.699111111,3.6509218
3.3363333330000002,3.576932
3.146777778,3.5179012
3.118444444,3.1784549
3.182444444,3.0430095
3.117555556,3.0921392
3.013111111,3.1750524
2.955,3.1878607
3.040888889,3.005797
2.963111111,2.9906507
3.143555556,2.9142013
3.1022222219999995,3.0561824
3.076444444,3.3095899
3.000555556,3.2313094
2.923888889,3.048753
3.022666667,3.0128968
3.02,3.0477839
3.118222222,3.2302206
3.019666667,3.0345356
3.158,2.9571679
3.036444444,2.9376128
