test,predict
3.594333333,3.6249201
3.756555556,3.558198
3.578666667,3.4145434
3.8262222219999997,3.5584502
3.568,3.4708428
3.4548888889999994,3.261708
3.328888889,3.2723894
3.435555556,3.309222
3.204111111,3.1918957
3.068444444,3.1861207
3.132333333,3.2732434
3.177444444,3.1806061
3.168111111,3.1546803
3.5284444439999993,3.1170259
3.7358888889999995,3.1193469
3.756444444,3.3044586
3.478,3.2120261
3.491555556,3.274745
2.904555556,3.1362977
2.812444444,3.0027602
2.623222222,2.9831905
2.786333333,3.0985558
2.687777778,3.0478745
