test,predict
4.222,3.8557148
4.002444444,3.4842894
3.968111111,3.611682
3.682666667,3.9273117
3.523333333,3.6910725
3.397777778,3.4283328
3.394666667,3.2504904
3.356888889,3.1560128
3.368555556,3.080407
3.2877499999999995,3.1861787
3.325333333,3.0746362
3.407888889,3.2978857
3.1891111109999994,3.2966578
3.146,3.620728
3.026111111,3.298355
3.017888889,3.1783023
2.975,3.1075354
3.088555556,3.018074
2.954666667,3.012225
3.045555556,2.9824865
2.923111111,3.1421797
2.993111111,3.12104
2.979,3.161529
