test,predict
4.449555556,3.3700051
4.023333333,3.360109
3.948444444,3.225363
3.3478888890000005,3.0389907
3.348,3.0751026
3.424,3.3718138
3.420888889,3.446221
3.226666667,3.255016
3.051333333,3.3162868
3.029444444,3.0715358
3.196555556,2.9646997
3.096888889,2.8643165
3.162777778,2.890203
3.1025555559999995,2.9367397
3.053555556,2.954172
3.005888889,2.9624493
3.043444444,3.0857346
3.149888889,3.014313
3.121888889,3.0197363
3.016777778,3.0119607
3.085555556,3.132805
3.0960000000000005,2.965838
2.971333333,3.114117
