test,predict
3.546444444,3.6898766
3.666222222,3.715335
3.271777778,3.5571399
3.419888889,3.7517498
3.2675555560000005,3.7620823
3.297333333,3.6236162
3.220222222,3.6163273
3.066444444,3.461244
3.261555556,3.206074
3.442888889,3.243217
3.465555556,3.343054
3.334333333,3.2912085
3.401333333,3.1254776
3.192333333,3.078
3.067,3.0402565
2.997222222,2.966346
2.784222222,2.908283
2.89,2.9200318
2.818777778,3.1498165
2.868555556,3.0183592
2.731222222,3.0250022
2.762777778,2.9870813
2.698666667,2.9916422
