test,predict
3.439888889,3.6396236
3.566666667,3.5921128
3.6527777780000004,3.5497487
4.180555556,3.5849597
3.887,3.5589654
3.747111111,3.1908748
3.7238888889999995,3.046565
3.6333333329999995,3.0600438
3.439555556,3.074444
3.402666667,3.154991
3.162777778,3.1485236
3.145888889,3.173776
3.336222222,3.1171374
3.028777778,3.1700606
2.881555556,3.1725216
2.794666667,3.175963
2.818555556,3.253034
2.762222222,3.207855
2.901111111,3.1238735
2.9221111109999995,3.0343063
2.893666667,2.9423275
2.941111111,2.9591475
2.9066666670000005,3.4116771
