test,predict
3.734555556,3.7464318
3.671111111,3.669806
3.699111111,3.655225
3.3363333330000002,3.6831362
3.146777778,3.408857
3.118444444,3.103338
3.182444444,3.0109189
3.117555556,2.9910038
3.013111111,3.0791333
2.955,3.1610487
3.040888889,2.8971057
2.963111111,2.9751651
3.143555556,2.8817444
3.1022222219999995,2.9897351
3.076444444,3.2207115
3.000555556,3.2066693
2.923888889,3.0124416
3.022666667,3.061142
3.02,2.9991677
3.118222222,3.129217
3.019666667,2.9880488
3.158,2.9557624
3.036444444,2.8653781
