test,predict
3.546444444,3.7950456
3.666222222,3.7837734
3.271777778,3.6758738
3.419888889,3.747614
3.2675555560000005,3.6528254
3.297333333,3.5556247
3.220222222,3.6049707
3.066444444,3.3007073
3.261555556,3.068895
3.442888889,3.145625
3.465555556,3.2547398
3.334333333,3.243143
3.401333333,3.019764
3.192333333,3.0865877
3.067,3.0350368
2.997222222,2.9250162
2.784222222,2.949108
2.89,2.911716
2.818777778,3.0470252
2.868555556,3.0279255
2.731222222,3.016609
2.762777778,2.9490876
2.698666667,2.9767644
